,cl_id,condition_id,young_modulus
9057,mcf10ajsb,hacol,13250.380554264393
9058,mcf10ajsb,hacol,13157.690647476466
9059,mcf10ajsb,hacol,12205.913780405876
9060,mcf10ajsb,hacol,12131.064753734048
9061,mcf10ajsb,hacol,15101.814072095496
9062,mcf10ajsb,hacol,13253.642687158826
9063,mcf10ajsb,hacol,13116.880429149373
9064,mcf10ajsb,hacol,13039.325767888815
9065,mcf10ajsb,hacol,13823.220657790573
9066,mcf10ajsb,hacol,14725.58791021079
9067,mcf10ajsb,hacol,12478.94383664975
9068,mcf10ajsb,hacol,14597.278678254543
9069,mcf10ajsb,hacol,11922.09069781725
9070,mcf10ajsb,hacol,12190.084874626184
9071,mcf10ajsb,hacol,13780.315323753057
9072,mcf10ajsb,hacol,11526.551604979755
9073,mcf10ajsb,hacol,13148.831754398245
9074,mcf10ajsb,hacol,12650.529025168351
9075,mcf10ajsb,hacol,11444.993942745401
9076,mcf10ajsb,hacol,15181.359257831173
9077,mcf10ajsb,hacol,13144.515258473677
9078,mcf10ajsb,hacol,12457.59698100061
9079,mcf10ajsb,hacol,13170.686704644653
9080,mcf10ajsb,hacol,13294.951663496224
9081,mcf10ajsb,hacol,14260.644885795182
9082,mcf10ajsb,hacol,15727.881701914757
9083,mcf10ajsb,hacol,10934.53383492513
9084,mcf10ajsb,hacol,13561.587177541765
9085,mcf10ajsb,hacol,12707.61816238564
9086,mcf10ajsb,hacol,13973.239913640953
9087,mcf10ajsb,hacol,14482.028605792068
9088,mcf10ajsb,hacol,12750.458097041359
9089,mcf10ajsb,hacol,13740.565121595888
9090,mcf10ajsb,hacol,11515.605741196812
9091,mcf10ajsb,hacol,13058.283212257658
9092,mcf10ajsb,hacol,11031.527928808748
9093,mcf10ajsb,hacol,13490.728866344332
9094,mcf10ajsb,hacol,13231.528630184312
9095,mcf10ajsb,hacol,13518.040559167523
9096,mcf10ajsb,hacol,13805.697663740808
9097,mcf10ajsb,hacol,16400.667467036666
9098,mcf10ajsb,hacol,12071.05063800255
9099,mcf10ajsb,hacol,12722.152784676298
9100,mcf10ajsb,hacol,12791.08009394112
9101,mcf10ajsb,hacol,14852.524121307759
9102,mcf10ajsb,hacol,14230.221613281617
9103,mcf10ajsb,hacol,12303.868724777712
9104,mcf10ajsb,hacol,14101.302279975544
9105,mcf10ajsb,hacol,12303.990016149917
9106,mcf10ajsb,hacol,12174.16385930426
9107,mcf10ajsb,hacol,13809.693927958102
9108,mcf10ajsb,hacol,12057.177968001179
9109,mcf10ajsb,hacol,12837.717077739102
9110,mcf10ajsb,hacol,12151.956999866436
9111,mcf10ajsb,hacol,14373.221573192628
9112,mcf10ajsb,hacol,12455.544396974648
9113,mcf10ajsb,hacol,11761.744854519227
9114,mcf10ajsb,hacol,13769.766804344745
9115,mcf10ajsb,hacol,12009.257959846902
9116,mcf10ajsb,hacol,12397.05358820596
9117,mcf10ajsb,hacol,12867.092823790565
9118,mcf10ajsb,hacol,14568.042046005854
9119,mcf10ajsb,hacol,13651.238079223956
9120,mcf10ajsb,hacol,12536.9148367993
9121,mcf10ajsb,hacol,13962.432817332436
9122,mcf10ajsb,hacol,14240.874577715127
9123,mcf10ajsb,hacol,15156.335904846928
9124,mcf10ajsb,hacol,11616.432130170033
9125,mcf10ajsb,hacol,13388.825375066664
9126,mcf10ajsb,hacol,10380.168035123199
9127,mcf10ajsb,hacol,11960.791574048308
9128,mcf10ajsb,hacol,13793.894271924375
9129,mcf10ajsb,hacol,14419.184258423347
9130,mcf10ajsb,hacol,14597.183920088813
9131,mcf10ajsb,hacol,13294.358860137585
9132,mcf10ajsb,hacol,15445.618864840411
9133,mcf10ajsb,hacol,12900.988688560294
9134,mcf10ajsb,hacol,13693.65735452452
9135,mcf10ajsb,hacol,14073.683592365109
9136,mcf10ajsb,hacol,13619.895886744605
9137,mcf10ajsb,hacol,13463.715898637762
9138,mcf10ajsb,hacol,14938.71031806459
9139,mcf10ajsb,hacol,13415.04122246475
9140,mcf10ajsb,hacol,10499.17660073038
9141,mcf10ajsb,hacol,12770.479516188032
9142,mcf10ajsb,hacol,15923.79947848189
9143,mcf10ajsb,hacol,12978.355974242924
9144,mcf10ajsb,hafn,9619.12604621644
9145,mcf10ajsb,hafn,10581.577788376859
9146,mcf10ajsb,hafn,10129.26526933743
9147,mcf10ajsb,hafn,10494.788817935192
9148,mcf10ajsb,hafn,10995.431339772764
9149,mcf10ajsb,hafn,9289.757323688906
9150,mcf10ajsb,hafn,10511.433197306707
9151,mcf10ajsb,hafn,11850.69649371734
9152,mcf10ajsb,hafn,11350.42815565884
9153,mcf10ajsb,hafn,9915.282309638986
9154,mcf10ajsb,hafn,10357.778597782726
9155,mcf10ajsb,hafn,9944.93500200017
9156,mcf10ajsb,hafn,10728.328726373868
9157,mcf10ajsb,hafn,11552.248846351522
9158,mcf10ajsb,hafn,12018.489842899895
9159,mcf10ajsb,hafn,11152.154528807652
9160,mcf10ajsb,hafn,11756.728115614944
9161,mcf10ajsb,hafn,11146.196310957523
9162,mcf10ajsb,hafn,11330.836204941304
9163,mcf10ajsb,hafn,9497.493974226905
9164,mcf10ajsb,hafn,11378.920973985336
9165,mcf10ajsb,hafn,8869.352793716169
9166,mcf10ajsb,hafn,10727.402527083112
9167,mcf10ajsb,hafn,11757.862351008482
9168,mcf10ajsb,hafn,10766.796052092079
9169,mcf10ajsb,hafn,11327.37365955822
9170,mcf10ajsb,hafn,10689.64143327441
9171,mcf10ajsb,hafn,12653.60494844551
9172,mcf10ajsb,hafn,10167.245713064956
9173,mcf10ajsb,hafn,8919.563659613728
9174,mcf10ajsb,hafn,11393.292868545637
9175,mcf10ajsb,hafn,11216.070159002898
9176,mcf10ajsb,hafn,14516.902894874194
9177,mcf10ajsb,hafn,10443.689163172552
9178,mcf10ajsb,hafn,9423.199568749753
9179,mcf10ajsb,hafn,11249.761041316931
9180,mcf10ajsb,hafn,11279.234017477358
9181,mcf10ajsb,hafn,10590.064679975476
9182,mcf10ajsb,hafn,9372.740391810785
9183,mcf10ajsb,hafn,12025.086141124757
9184,mcf10ajsb,hafn,9818.757181572766
9185,mcf10ajsb,hafn,10271.55698167518
9186,mcf10ajsb,hafn,10061.539261582542
9187,mcf10ajsb,hafn,11204.126127574787
9188,mcf10ajsb,hafn,11713.297554655044
9189,mcf10ajsb,hafn,11228.138860296338
9190,mcf10ajsb,hafn,12044.027123333315
9191,mcf10ajsb,hafn,12348.927606828012
9192,mcf10ajsb,hafn,11321.669239302308
9193,mcf10ajsb,hafn,9406.039632156408
9194,mcf10ajsb,hafn,10678.944897936664
9195,mcf10ajsb,hafn,8577.830021867121
9196,mcf10ajsb,hafn,9799.043261200135
9197,mcf10ajsb,hafn,13929.084529646374
9198,mcf10ajsb,hafn,11445.76620835839
9199,mcf10ajsb,hafn,10070.078115362
9200,mcf10ajsb,hafn,12862.104993433684
9201,mcf10ajsb,hafn,11697.86185603934
9202,mcf10ajsb,hafn,10586.542848305358
9203,mcf10ajsb,hafn,10637.555958888472
9204,mcf10ajsb,hafn,12154.12800198302
9205,mcf10ajsb,hafn,10133.971111166775
8965,mcf10ajsb,glass,9437.153620051693
8966,mcf10ajsb,glass,8817.311485117069
8967,mcf10ajsb,glass,8742.976827098342
8968,mcf10ajsb,glass,11588.217107273616
8969,mcf10ajsb,glass,9711.62646378105
8970,mcf10ajsb,glass,10637.281466980421
8971,mcf10ajsb,glass,10579.955311528125
8972,mcf10ajsb,glass,9225.305207217034
8973,mcf10ajsb,glass,9512.143896960006
8974,mcf10ajsb,glass,11063.0620970807
8975,mcf10ajsb,glass,10727.69798771107
8976,mcf10ajsb,glass,9134.88537243657
8977,mcf10ajsb,glass,9100.038922893316
8978,mcf10ajsb,glass,9950.379932626955
8979,mcf10ajsb,glass,8765.063878361396
8980,mcf10ajsb,glass,10133.50256880451
8981,mcf10ajsb,glass,9588.292813184313
8982,mcf10ajsb,glass,10968.42628050879
8983,mcf10ajsb,glass,11903.148660836338
8984,mcf10ajsb,glass,9050.019776066256
8985,mcf10ajsb,glass,10283.754847025113
8986,mcf10ajsb,glass,10251.492290861392
8987,mcf10ajsb,glass,11109.789285886553
8988,mcf10ajsb,glass,9170.174918755401
8989,mcf10ajsb,glass,9659.808702949824
8990,mcf10ajsb,glass,10374.416035610771
8991,mcf10ajsb,glass,12011.344366901318
8992,mcf10ajsb,glass,10484.422768103084
8993,mcf10ajsb,glass,9377.988102233905
8994,mcf10ajsb,glass,9724.807296057857
8995,mcf10ajsb,glass,11412.477368539952
8996,mcf10ajsb,glass,10715.693426408336
8997,mcf10ajsb,glass,11776.587963842501
8998,mcf10ajsb,glass,8914.981232316382
8999,mcf10ajsb,glass,9259.396750316468
9000,mcf10ajsb,glass,9427.12305504052
9001,mcf10ajsb,glass,10592.58771727125
9002,mcf10ajsb,glass,10090.076476946426
9003,mcf10ajsb,glass,10105.852679245017
9004,mcf10ajsb,glass,10757.88405392231
9005,mcf10ajsb,glass,12249.81853335234
9006,mcf10ajsb,glass,8261.357258695121
9007,mcf10ajsb,glass,10288.712948128228
9008,mcf10ajsb,glass,10316.248837870247
9009,mcf10ajsb,glass,10119.470485682503
9010,mcf10ajsb,glass,8319.551699918884
9011,mcf10ajsb,glass,9261.274344655123
9012,mcf10ajsb,glass,9345.481552540543
9013,mcf10ajsb,glass,9403.022879335233
9014,mcf10ajsb,glass,9521.530473117606
9015,mcf10ajsb,glass,10229.86619051407
9016,mcf10ajsb,glass,11147.708755387946
9017,mcf10ajsb,glass,10892.34084460525
9018,mcf10ajsb,glass,11380.277016526183
9019,mcf10ajsb,glass,10623.933595239143
9020,mcf10ajsb,glass,9279.357955233856
9021,mcf10ajsb,glass,11356.254294976665
9022,mcf10ajsb,glass,8092.54472096835
9023,mcf10ajsb,glass,9502.38933297577
9024,mcf10ajsb,glass,9233.76065544588
9025,mcf10ajsb,glass,12228.432246912562
9026,mcf10ajsb,glass,11300.331504519443
9027,mcf10ajsb,glass,11003.771597401494
9028,mcf10ajsb,glass,11880.486794385652
9029,mcf10ajsb,glass,11029.834094283393
9030,mcf10ajsb,glass,11428.801569922965
9031,mcf10ajsb,glass,9498.26823870845
9032,mcf10ajsb,glass,10294.584915137664
9033,mcf10ajsb,glass,11806.480015465186
9034,mcf10ajsb,glass,9395.892052083402
9035,mcf10ajsb,glass,8765.509707567802
9036,mcf10ajsb,glass,10653.525609906033
9037,mcf10ajsb,glass,9665.133803936875
9038,mcf10ajsb,glass,9617.996935517996
9039,mcf10ajsb,glass,10133.881113432672
9040,mcf10ajsb,glass,11530.432539146328
9041,mcf10ajsb,glass,12247.950073979526
9042,mcf10ajsb,glass,10357.164742759946
9043,mcf10ajsb,glass,9302.52796658916
9044,mcf10ajsb,glass,9363.43346217143
9045,mcf10ajsb,glass,10326.638659693228
9046,mcf10ajsb,glass,9906.291050156135
9047,mcf10ajsb,glass,8630.518423879095
9048,mcf10ajsb,glass,10161.472549860198
9049,mcf10ajsb,glass,10759.649363150555
9050,mcf10ajsb,glass,9859.178308485592
9051,mcf10ajsb,glass,9146.852285155503
9052,mcf10ajsb,glass,12301.450647454343
9053,mcf10ajsb,glass,10036.176433168865
9054,mcf10ajsb,glass,11597.909086887626
9055,mcf10ajsb,glass,12714.614371445743
9206,mcf7,30kcol,15833.027485005665
9207,mcf7,30kcol,21706.719228489274
9208,mcf7,30kcol,18035.630993556093
9209,mcf7,30kcol,19801.395905396377
9210,mcf7,30kcol,17731.268674043953
9211,mcf7,30kcol,21898.80772310201
9212,mcf7,30kcol,15513.514806267734
9213,mcf7,30kcol,17797.82361129646
9214,mcf7,30kcol,18325.202723732054
9215,mcf7,30kcol,16747.679275779556
9216,mcf7,30kcol,20673.905065830048
9217,mcf7,30kcol,14784.719984823823
9218,mcf7,30kcol,19326.41831199523
9219,mcf7,30kcol,18742.84771841054
9220,mcf7,30kcol,18268.295962243774
9221,mcf7,30kcol,15203.677899430822
9222,mcf7,30kcol,17180.71378431088
9223,mcf7,30kcol,17149.976661326364
9224,mcf7,30kcol,19767.457364957805
9225,mcf7,30kcol,20688.57922258747
9226,mcf7,30kcol,22308.71166839333
9227,mcf7,30kcol,19153.792283838822
9228,mcf7,30kcol,17873.422008681307
9229,mcf7,30kcol,15790.516432670878
9230,mcf7,30kcol,12671.370807477306
9231,mcf7,30kcol,15354.95282627787
9232,mcf7,30kcol,14541.94937382606
9233,mcf7,30kcol,15171.938714074722
9234,mcf7,30kcol,17660.925679596876
9235,mcf7,30kcol,17629.363036430557
9236,mcf7,30kcol,15844.651049951162
9237,mcf7,30kcol,15763.193993661682
9238,mcf7,30kcol,17173.587688454663
9239,mcf7,30kcol,15941.776807708507
9240,mcf7,30kcol,20816.69364465503
9241,mcf7,30kcol,21318.359696555588
9242,mcf7,30kcol,15930.130057158876
9243,mcf7,30kcol,16815.85895324297
9244,mcf7,30kcol,16924.504775444704
9245,mcf7,30kcol,10753.799643539909
9246,mcf7,30kcol,17915.00594269568
9247,mcf7,30kcol,17608.343506211317
9248,mcf7,30kcol,14226.896032679018
9249,mcf7,30kcol,19858.96984327078
9250,mcf7,30kcol,16684.468633764685
9251,mcf7,30kcol,15132.939230040545
9252,mcf7,30kcol,14761.984483116103
9253,mcf7,30kcol,19033.44134960306
9254,mcf7,30kcol,15749.93043599436
9255,mcf7,30kcol,17647.900485729006
9256,mcf7,30kcol,17933.27876562398
9257,mcf7,30kcol,14770.022581933274
9258,mcf7,30kcol,15297.744718412127
9259,mcf7,30kcol,15119.972291710512
9260,mcf7,30kcol,15029.175092189542
9261,mcf7,30kcol,16879.50655232992
9262,mcf7,30kcol,19191.64756060612
9263,mcf7,30kcol,13101.130234386614
9264,mcf7,30kcol,17829.841176104008
9265,mcf7,30kcol,17829.13604239799
9266,mcf7,30kcol,18343.134158641587
9267,mcf7,30kcol,15327.162790631373
9268,mcf7,30kcol,16858.02979758547
9269,mcf7,30kcol,19874.79163176775
9270,mcf7,30kcol,18417.044841223662
9271,mcf7,30kcol,14436.545834798188
9272,mcf7,30kcol,18455.80841325199
9273,mcf7,30kcol,18842.27350179485
9274,mcf7,30kcol,16885.80369261458
9275,mcf7,30kcol,16222.64594827691
9276,mcf7,30kcol,19299.623493894687
9277,mcf7,30kcol,20079.10519075147
9278,mcf7,30kcol,17121.638667175965
9279,mcf7,30kcol,20104.744731524843
9280,mcf7,30kcol,20570.168651368418
9281,mcf7,30kcol,9969.860051810087
9282,mcf7,30kcol,17186.192513836046
9283,mcf7,30kcol,20526.051365889703
9284,mcf7,30kcol,13160.447638156571
9285,mcf7,30kcol,17519.161372966424
9286,mcf7,30kcol,16673.947235924537
9287,mcf7,30kcol,20075.496868758048
9288,mcf7,30kcol,17684.660168544455
9289,mcf7,30kcol,18093.15267017886
9290,mcf7,30kcol,18595.702273802526
9291,mcf7,30kcol,22181.296556129353
9292,mcf7,30kcol,15151.877012199731
9293,mcf7,30kcol,16127.248759086911
9294,mcf7,30kcol,14140.1577020648
9295,mcf7,30kcol,11764.347840700731
9296,mcf7,30kcol,16364.125320717103
9297,mcf7,30kcol,20756.924638793538
9298,mcf7,30kcol,17475.18689611116
9299,mcf7,30kcol,19529.753516956604
9300,mcf7,30kcol,19141.601342661914
9301,mcf7,30kcol,18018.82660741077
9302,mcf7,30kcol,16232.04082041575
9303,mcf7,30kcol,15917.216787077097
9304,mcf7,30kcol,17597.911611982312
9305,mcf7,30kcol,16930.92813462243
9306,mcf7,30kfn,10958.670831367013
9307,mcf7,30kfn,12818.041478423103
9308,mcf7,30kfn,5494.436378703469
9309,mcf7,30kfn,7380.001333117302
9310,mcf7,30kfn,14080.938265022043
9311,mcf7,30kfn,11249.702802133608
9312,mcf7,30kfn,10639.45982214821
9313,mcf7,30kfn,10121.096677212634
9314,mcf7,30kfn,5910.3467683191375
9315,mcf7,30kfn,13050.109499203987
9316,mcf7,30kfn,8985.896286931416
9317,mcf7,30kfn,10092.497602192048
9318,mcf7,30kfn,9521.024806255055
9319,mcf7,30kfn,8778.456346372988
9320,mcf7,30kfn,9191.908361912048
9321,mcf7,30kfn,11145.41512407182
9322,mcf7,30kfn,12082.453569538833
9323,mcf7,30kfn,8541.141036860474
9324,mcf7,30kfn,7597.58562277829
9325,mcf7,30kfn,6302.647491923802
9326,mcf7,30kfn,8269.704730809503
9327,mcf7,30kfn,10030.321127311261
9328,mcf7,30kfn,11867.37313695193
9329,mcf7,30kfn,11357.923545111038
9330,mcf7,30kfn,7408.473696906264
9331,mcf7,30kfn,7760.018186244816
9332,mcf7,30kfn,8655.488047079269
9333,mcf7,30kfn,6858.734068236654
9334,mcf7,30kfn,10134.73592254082
9335,mcf7,30kfn,11676.962754439952
9336,mcf7,30kfn,8062.220732189506
9337,mcf7,30kfn,7877.928497509733
9338,mcf7,30kfn,9360.159753091055
9339,mcf7,30kfn,6498.938494633413
9340,mcf7,30kfn,9757.193966114617
9341,mcf7,30kfn,2476.950578884642
9342,mcf7,30kfn,10140.79109137737
9343,mcf7,30kfn,12610.47850956293
9344,mcf7,30kfn,12017.039226725614
9345,mcf7,30kfn,8682.390284454828
9346,mcf7,30kfn,9582.194534215632
9347,mcf7,30kfn,7499.1179262512105
9348,mcf7,30kfn,6218.230392629326
9349,mcf7,30kfn,7837.553154605459
9350,mcf7,30kfn,5353.793536911691
9351,mcf7,30kfn,8976.981992593794
9352,mcf7,30kfn,8583.087276332742
9353,mcf7,30kfn,10854.181343046203
9354,mcf7,30kfn,8212.75504950601
9355,mcf7,30kfn,10476.15119348629
9356,mcf7,30kfn,9371.785643414642
9357,mcf7,30kfn,6098.1689333389295
9358,mcf7,30kfn,14911.719619910007
9359,mcf7,30kfn,13610.300118370822
9360,mcf7,30kfn,13301.210125089005
9361,mcf7,30kfn,7838.661085897384
9362,mcf7,30kfn,11344.140742569065
9363,mcf7,30kfn,7591.833605221413
9364,mcf7,30kfn,13429.026450903657
9365,mcf7,30kfn,8145.06729218267
9366,mcf7,30kfn,6947.210853744782
9367,mcf7,30kfn,10035.872138861263
9368,mcf7,30kfn,9903.193814594299
9369,mcf7,30kfn,10040.52493718106
9370,mcf7,30kfn,11104.477938338287
9371,mcf7,30kfn,10670.492094528268
9372,mcf7,30kfn,9782.410082922626
9373,mcf7,30kfn,14475.937996201214
9374,mcf7,500paacol,10934.47782804893
9375,mcf7,500paacol,16512.498790651134
9376,mcf7,500paacol,13731.247590380197
9377,mcf7,500paacol,17214.17415554335
9378,mcf7,500paacol,16107.706107766375
9379,mcf7,500paacol,15530.98417813687
9380,mcf7,500paacol,12557.920549681934
9381,mcf7,500paacol,16724.29953100337
9382,mcf7,500paacol,17488.62237005681
9383,mcf7,500paacol,16256.724108072529
9384,mcf7,500paacol,15119.11883262624
9385,mcf7,500paacol,14069.030934039325
9386,mcf7,500paacol,17102.227868748305
9387,mcf7,500paacol,12313.339006374135
9388,mcf7,500paacol,11969.934757644949
9389,mcf7,500paacol,8786.534235673425
9390,mcf7,500paacol,16806.516931433856
9391,mcf7,500paacol,11077.069973764716
9392,mcf7,500paacol,14308.025505389502
9393,mcf7,500paacol,11264.561430474105
9394,mcf7,500paacol,14529.850385922287
9395,mcf7,500paacol,12409.882769278112
9396,mcf7,500paacol,16298.914128396402
9397,mcf7,500paacol,12797.508586380558
9398,mcf7,500paacol,15088.592308665275
9399,mcf7,500paacol,7692.317800135477
9400,mcf7,500paacol,14038.328805792753
9401,mcf7,500paacol,16596.457661982957
9402,mcf7,500paacol,14783.974335324894
9403,mcf7,500paacol,15869.474471702284
9404,mcf7,500paacol,14202.156428292008
9405,mcf7,500paacol,13763.834473062303
9406,mcf7,500paacol,17778.995553802044
9407,mcf7,500paacol,11753.99876179676
9408,mcf7,500paacol,16106.1681466962
9409,mcf7,500paacol,12892.610098890382
9410,mcf7,500paacol,14945.897053204524
9411,mcf7,500paacol,12784.609960850208
9412,mcf7,500paacol,13253.560497494063
9413,mcf7,500paacol,17296.99678493766
9414,mcf7,500paacol,14575.577499799543
9415,mcf7,500paacol,15003.909405961822
9416,mcf7,500paacol,16267.598610627938
9417,mcf7,500paacol,15919.293660415333
9418,mcf7,500paacol,15306.125326101534
9419,mcf7,500paacol,16211.93493599386
9420,mcf7,500paacol,14925.488910520602
9421,mcf7,500paacol,14226.099226513637
9422,mcf7,500paacol,14784.383105818262
9423,mcf7,500paacol,11517.238460392507
9424,mcf7,500paacol,14708.036917372545
9425,mcf7,500paacol,14395.241931068089
9426,mcf7,500paacol,14831.060269479665
9427,mcf7,500paacol,11035.516478273037
9428,mcf7,500paacol,14048.354247421557
9429,mcf7,500paacol,16617.57394477895
9430,mcf7,500paacol,19443.569462852647
9431,mcf7,500paacol,13652.855309579889
9432,mcf7,500paacol,15658.22233734696
9433,mcf7,500paacol,15652.10593059942
9434,mcf7,500paacol,15054.95565475741
9435,mcf7,500paacol,14838.214067558642
9436,mcf7,500paacol,16582.42332799518
9437,mcf7,500paacol,13566.424051073951
9438,mcf7,500paacol,12577.712210097252
9439,mcf7,500paacol,13027.057724413851
9440,mcf7,500paacol,18980.481703164696
9441,mcf7,500paacol,17872.906362405567
9442,mcf7,500paacol,16445.601185060394
9443,mcf7,500paacol,11563.074007784206
9444,mcf7,500paacol,17473.10747663689
9445,mcf7,500paacol,15280.981718118652
9446,mcf7,500paacol,13845.467897532417
9447,mcf7,500paacol,14893.014520471326
9448,mcf7,500paacol,14652.541614655347
9449,mcf7,500paacol,13153.221224904595
9450,mcf7,500paacol,13628.823832130507
9451,mcf7,500paacol,14187.704156355141
9452,mcf7,500paacol,16015.078803518034
9453,mcf7,500paacol,14738.81202545144
9454,mcf7,500paacol,18433.766554497677
9455,mcf7,500paacol,11534.655053851973
9456,mcf7,500paacol,13159.41398352665
9457,mcf7,500paacol,17763.304037191454
9458,mcf7,500paacol,12983.548023112678
9459,mcf7,500paacol,18363.20719821027
9460,mcf7,500paacol,17908.567007327583
9461,mcf7,500paacol,13963.771162016768
9462,mcf7,500paacol,16008.862241436993
9463,mcf7,500paacol,13371.404650459215
9464,mcf7,500paacol,16805.47686969812
9465,mcf7,500paacol,15423.64712893125
9466,mcf7,500paacol,16424.848032114576
9467,mcf7,500paacol,15398.272577857044
9468,mcf7,500paacol,15964.001111468755
9469,mcf7,500paacol,18724.785492702573
9470,mcf7,500paacol,12441.630523423402
9471,mcf7,500paacol,14014.087946540105
9472,mcf7,500paacol,12565.118040183177
9473,mcf7,500paacol,13896.139184517338
9474,mcf7,500paafn,4728.768712577208
9475,mcf7,500paafn,4110.280712320495
9476,mcf7,500paafn,3100.4455078273586
9477,mcf7,500paafn,3855.1014782598822
9478,mcf7,500paafn,4337.7713602964195
9479,mcf7,500paafn,646.8188185837853
9480,mcf7,500paafn,3733.175045450898
9481,mcf7,500paafn,8841.379920881427
9482,mcf7,500paafn,4796.858300464692
9483,mcf7,500paafn,3533.585195193723
9484,mcf7,500paafn,7245.319531205469
9485,mcf7,500paafn,432.19876838748587
9486,mcf7,500paafn,4336.534834791108
9487,mcf7,500paafn,6294.215938670974
9488,mcf7,500paafn,5567.109243700257
9489,mcf7,500paafn,7901.685993786907
9490,mcf7,500paafn,6379.884325345414
9491,mcf7,500paafn,7079.361095163922
9492,mcf7,500paafn,6666.071159996095
9493,mcf7,500paafn,2830.979872029844
9494,mcf7,500paafn,6976.29172224368
9495,mcf7,500paafn,6794.922590999937
9496,mcf7,500paafn,7413.775509417665
9497,mcf7,500paafn,6361.130089191444
9498,mcf7,500paafn,4912.329900130581
9499,mcf7,500paafn,8873.013763855273
9500,mcf7,500paafn,5594.901849291318
9501,mcf7,500paafn,5787.580218957715
9502,mcf7,500paafn,4685.617253909653
9503,mcf7,500paafn,4022.447288042873
9504,mcf7,500paafn,8538.753197074995
9505,mcf7,500paafn,6617.7315771658605
9506,mcf7,500paafn,5136.510922293241
9507,mcf7,500paafn,4606.025503408885
9508,mcf7,500paafn,5347.531584153394
9509,mcf7,500paafn,5833.821112304115
9510,mcf7,500paafn,6579.105749227277
9511,mcf7,500paafn,717.3711386937039
9512,mcf7,500paafn,9096.858638974714
9513,mcf7,500paafn,5404.629060306849
9514,mcf7,500paafn,3596.0215682644457
9515,mcf7,500paafn,5171.026079161724
9516,mcf7,500paafn,8075.76701697861
9517,mcf7,500paafn,7351.904099570435
9518,mcf7,500paafn,7667.14430966711
9519,mcf7,500paafn,6172.173248880867
9520,mcf7,500paafn,3772.4982708835796
9521,mcf7,500paafn,10098.842115590356
9522,mcf7,500paafn,3864.865388473736
9523,mcf7,500paafn,8940.850949330441
9524,mcf7,500paafn,8011.443912305196
9525,mcf7,500paafn,4295.820508566863
9526,mcf7,500paafn,4798.830212483992
9527,mcf7,500paafn,5597.277286662812
9528,mcf7,500paafn,6592.924275589199
9529,mcf7,500paafn,2646.693038259948
9530,mcf7,500paafn,1689.0502626731463
9531,mcf7,500paafn,5776.8334983224395
9532,mcf7,500paafn,3924.3030916778735
9533,mcf7,500paafn,9802.632488669416
9534,mcf7,500paafn,2516.663714837168
9535,mcf7,500paafn,1602.5760309852303
9536,mcf7,500paafn,9436.894148985783
9537,mcf7,500paafn,6617.517422894469
9538,mcf7,500paafn,3523.547734837293
9539,mcf7,500paafn,6355.813969556193
9540,mcf7,500paafn,6212.677397630898
9541,mcf7,500paafn,5383.595060317479
9542,mcf7,500paafn,10389.394468481336
9543,mcf7,500paafn,5109.116009044245
9544,mcf7,500paafn,7639.772032381989
9545,mcf7,500paafn,2068.271905949036
9546,mcf7,500paafn,5436.644936056172
9547,mcf7,500paafn,6117.744544449384
9548,mcf7,500paafn,4813.607916003016
9549,mcf7,500paafn,8205.007772345329
9550,mcf7,500paafn,4889.946247947628
9551,mcf7,500paafn,4880.472685596062
9552,mcf7,500paafn,7263.8508693731565
9553,mcf7,500paafn,2689.754005100121
9554,mcf7,500paafn,6823.966626375697
9555,mcf7,500paafn,6793.4097195476725
9656,mcf7,hacol,4387.559729108427
9657,mcf7,hacol,7360.717580576384
9658,mcf7,hacol,6815.556642339788
9659,mcf7,hacol,6935.966253807539
9660,mcf7,hacol,5731.143191144133
9661,mcf7,hacol,3903.990450604852
9662,mcf7,hacol,5788.250922506846
9663,mcf7,hacol,4472.88592527905
9664,mcf7,hacol,6221.019245619744
9665,mcf7,hacol,6863.9497194084615
9666,mcf7,hacol,8105.660835153269
9667,mcf7,hacol,7784.439775757441
9668,mcf7,hacol,8861.85991806151
9669,mcf7,hacol,8317.156548901494
9670,mcf7,hacol,8467.183947049823
9671,mcf7,hacol,2298.083123231201
9672,mcf7,hacol,5603.674463801901
9673,mcf7,hacol,8882.19118234114
9674,mcf7,hacol,9640.690019127915
9675,mcf7,hacol,5876.06156372913
9676,mcf7,hacol,7763.520755923275
9677,mcf7,hacol,5290.593786825505
9678,mcf7,hacol,3470.9682265148094
9679,mcf7,hacol,2896.55938555405
9680,mcf7,hacol,10916.952557423534
9681,mcf7,hacol,6780.749141627617
9682,mcf7,hacol,9011.04989210732
9683,mcf7,hacol,6695.032573691565
9684,mcf7,hacol,7224.107836192922
9685,mcf7,hacol,9606.10230550296
9686,mcf7,hacol,7403.207909737106
9687,mcf7,hacol,2665.898257496966
9688,mcf7,hacol,9929.332921995148
9689,mcf7,hacol,6128.851280293522
9690,mcf7,hacol,10140.576396151744
9691,mcf7,hacol,9288.386446876926
9692,mcf7,hacol,9429.535705003575
9693,mcf7,hacol,8567.358691504549
9694,mcf7,hacol,8157.139909901452
9695,mcf7,hacol,9220.741914228553
9696,mcf7,hacol,4715.322086733944
9697,mcf7,hacol,6911.0309279629255
9698,mcf7,hacol,1065.9426121840288
9699,mcf7,hacol,10876.151313130813
9700,mcf7,hacol,3553.6369521109345
9701,mcf7,hafn,9848.142504693586
9702,mcf7,hafn,9489.510159431444
